	sentence	annotation
4681	If you are always facing excessive stress you cannot care for your beloved's	argument
4682	If you do not hurry yourself you can take more time for your family and friends	argument
4683	living your life at a slower pace increases your happiness	argument
4684	Caring for your social environment will increase your happiness and also reduce your stress level	argument
4685	a friend of mine lives at a slow pace and is really satisfied about it	argument
4686	he can enjoy his family and cultivate his friendships	argument
4687	When you are faced with difficult tasks and you do them in a rush, you are more likely to do avoidable errors or mistakes	argument
4688	Doing tasks in a hurry may end up in not considering all necessary aspects or opportunities	argument
4689	you might make mistakes, you would not have done with more patience	argument
4690	quality takes time	argument
4691	I once wrote an essay in a hurry and got a bad grade	argument
4692	I made few mistakes I could have avoided	argument
4693	living a slower life is advantageous for your health, your happiness and even the quality of your work	argument
4694	we clearly have to change our attitude towards the environment	argument
4695	we definitely have to change our behavior towards the environment, not only to preserve the endangered animals but also to preserve our own living conditions	argument
4696	If we don't change our behavior we will extinct many species living for millions of years on the planet	argument
4697	As we destroy the natural habitat, like forests, jungles and lakes, to make place for our industry and farmland, we rob the ecosystem	argument
4698	every day a massive part of the Rainforest in South America is destroyed to provide wood and farmland	argument
4699	If we don't preserve this important part of our ecosystem many endangered animals will loose their natural habitat and go extinct	argument
4700	further generations will never have the opportunity to see and study these animals	argument
4701	the natural diversity is very important for further generations	argument
4702	Our behavior causes pollution, which heavily affects the weather conditions on planet Earth and causes the undoubtedly Global Warming	argument
4703	This not only affects the endangered animals, but also the humans	argument
4704	we are affected by the increasing sea level and the climatic changes	argument
4705	recent studies from the United Nations Organization have shown that, till 2050 the sea level will increase over one meter in the average	argument
4706	This will dramaticly affect all people living near the coast and change the global climate	argument
4707	a stable and sustainable environment is essential for the weather	argument
4708	it is university level of education, students have enough maturity to choose their choice	argument
4709	going to classes should be optional for the students	argument
4710	some lecturers in our university read the same text in the reference books for that particular course module	argument
4711	they didn't explain the contents in order to understand by the students	argument
4712	they have enough ability to read and understand the text book	argument
4713	the university students have grown up	argument
4714	with the modern technology, students can collect more information from different sources	argument
4715	from the Internet, students can read many articles and e-books and can watch video tutorials which provide the information more apparently	argument
4716	some lecturers deliver lectures very informative and interesting way	argument
4717	When the students attend that lectures, they can obviously feel that it was very useful and they did not waste their time	argument
4718	going to classes are sometimes waste of the time	argument
4719	It was waste of the time	argument
4720	rather than attending any boring lecturers, students can participate to other activities such as debate competition, swimming meet, Basketball and so forth	argument
4721	most of the university students are working students in order to manage the expenses during the education time	argument
4722	Students need to work as part time basis	argument
4723	they have to schedule the lectures time, studying time and working time	argument
4724	they can meet other university students and build up the relationships with them	argument
4725	mostly university has taken whole day for the lectures	argument
4726	if the students choose the classes as optional, it would provide more benefits than drawbacks	argument
4727	few brilliant lecturers deliver more informative lectures	argument
4728	some are boring the students in the class and wasting the students' time	argument
4729	When the students go to university, they have matured mentally and physically	argument
4730	They have enough knowledge to choose what they need to do	argument
4731	the convenience it brings is more	argument
4732	technology may make people's life complicated in some aspects	argument
4733	With a private car, you can reach the destination in another city just sitting in the vehicle	argument
4734	if you would like to have a trip across the ocean, a plane can carry you there in only a few hours, which is hard to imagine in the ancient times	argument
4735	when it comes to the field of transportation, there is no doubt that the technology in automobile has made people's life simpler	argument
4736	In the past, teachers have to write what they want to convey to students on the chalkboard, resulting in a great waste of time and the fatigue of teachers	argument
4737	With the advent of iPads in e-learning, paper books become unnecessary, so does the blackboards	argument
4738	all the knowledge and information are stored in the iPads, with a single click, and they would appear right before your eyes at once	argument
4739	technology also makes teaching simpler	argument
4740	the cell phone, which used to be simply a tool to deliver messages to your contacts in a distance, now are playing a role more than just a phone in social communications	argument
4741	folks have to check their Facebooks, Twitters, and Forums accounts every minute, which add too much pressure to them	argument
4742	games on their phone exert a tremendous fascination on teenagers, leading to a large problem that they got addicted to their phones	argument
4743	making their life more complicated and tired	argument
4744	technology may make people's life more complicated	argument
4745	technology may make people's life complicated in some cases	argument
4746	the convenience it brings in people's are significant	argument
4747	mass media deal too much with superficial things	argument
4748	television, magazines and newspapers pay too much attention of peoples' private lives for all the reasons mentioned above, namely to increase audience or readership and to give exciting and shocking news to a society which feed upon gutter press and Tabloid TV	argument
4749	Gutter press and Tabloid TV are more and more replacing quality papers or documentaries programs	argument
4750	Thanks to the Internet, we can go online and have access to information from all over the world	argument
4751	mass media don't need any more to keep informed people but their goal is to have enough readers or TV audience	argument
4752	television and newspapers focus on famous peoples' lives in order to increase their audience or readership	argument
4753	Nowadays, unscrupulous paparazzi constantly follow celebrities just to take a photo while they are eating or training	argument
4754	we live in a society where the most important thing is appearance and gossip	argument
4755	Newspapers often receive accusations of checkbook journalism; this means that magazines pay people a lot of money for stories or photos	argument
4756	"there are Reality TV, television programs in which people are put into artificial environments and situations, for example like ""Big Brother"""	argument
4757	I prefer to spend my entire live in one place which is my hometown	argument
4758	In my hometown, I have a lot of friends and good relationships, I love the traffic in here, and the environment is wonderful	argument
4759	Nowhere else can give me some people like in here	argument
4760	In here, I have a lot of friends, and we usually spend free time to play sports like soccer, basketball and of course we have a lot of fun	argument
4761	Every people in my town have known each others, and we have good relationships	argument
4762	If anyone needs help, his neighbor will help as much as possible	argument
4763	We have large streets but few cars	argument
4764	we can move easily to anywhere	argument
4765	Last week, I went to the city center to meet my friends	argument
4766	The traffic in the city was too crowed	argument
4767	I have to wait for an hour to go to my friend house	argument
4768	I love the traffic system in here	argument
4769	I want to live here	argument
4770	I have been gone to some places to travel and stay for a short time, and I realize that the environment in some place isn't clean and fresh like my home town	argument
4771	There were a lot of people	argument
4772	the environment can't be keep clean	argument
4773	I also love the environment in here	argument
4774	staying in one place is better than moving number of places	argument
4775	Moving some places can give to you a lot of experiences	argument
4776	living in one place like your hometown can make you feel comfortable about the traffic, people and of course the environment	argument
4777	both choices have their own advantages and disadvantages	argument
4778	I would definitely choose the second option: living in an apartment	argument
4779	learning all those characteristics would really help me in leading successful life	argument
4780	it teaches me everything that I certainly wants to learn in my life	argument
4781	students can have an opportunity to take part in many kind of extracurricular activities happing around the campus such as attending conversation club, or joining sports club	argument
4782	Students can also have more chance of interaction with their teachers and classmates	argument
4783	it is easier for students to get help when facing problem such as if students have problem in solving their math question, they can easily ask for help to their roommates, classmates, or teachers	argument
4784	living in a dormitory helps students to familiarize themselves with the academic environment of the university	argument
4785	both living accommodation have its own benefits	argument
4786	living in dormitory is always helpful to students	argument
4787	students can learn many new things such as how to become responsible, independent, punctual, co-operative compared to living in university dormitories	argument
4788	They are responsible to take care of everything including paying their apartment rent on time, and dealing with the utility bills	argument
4789	students also have to focus on their study, and try to maintain their grades higher	argument
4790	students also have a chance to know about the community around them	argument
4791	Interacting with the people, and socializing with them prepares students for the life after graduation	argument
4792	living off campus prepares students for the real life	argument
4793	Trying to learn skills, working in two places in a week and gaining more tasks are the reasons which take into account as the most important causes of my choice	argument
4794	Working fast yet risky has a place near the ideal goal	argument
4795	people should work faster even more risky	argument
4796	Gaining more skills by study, having more than one job, and handling more tasks are the benefits of it which overweighs its disadvantages	argument
4797	Attending in some classes which try to increase the skills of employees can be considered as an absolutely effective parameter	argument
4798	If people learn how should increase their speed at work by studying, they can stares in their workplace	argument
4799	I have a friend who was working so slowly	argument
4800	He has been threatened by his boss who was going to fire him	argument
4801	My friend went to a course where he learned how should work rapidly and now he is working	argument
4802	if persons work rapidly, they will have more chance to study	argument
4803	If they work just in one organization they cannot earn enough money	argument
4804	This fact pushes them to work faster and faster	argument
4805	applying to study abroad needs a lot of money	argument
4806	I am working in two organization to gain more salary	argument
4807	people prone to work in two or three firms in a week	argument
4808	the expenses have been increased	argument
4809	The more money, the more chances	argument
4810	If you show in your workplace that you are the one who can work more than other even carelessly, your boss will assign you more tasks	argument
4811	If you do them fast too, the first acknowledgement of your boss encourages you to work harder	argument
4812	It turns you to a person who has skill of working without hesitation	argument
4813	Even if we ignore this result, by the same token, you can get higher position and more money	argument
4814	people who work slowly can no longer handle more tasks	argument
4815	students can acquire university knowledge without the prerequisite of passing exam	argument
4816	the university should allow the student to participate in the classed without passing the test	argument
4817	not only is every students expert in every part of one subject but also it will reduce the student in the campus who leave uncultivated	argument
4818	I don't like electronics	argument
4819	electronics cannot always be seen in the real world	argument
4820	the students are not constantly expert in every part of a subject	argument
4821	And I have had 0 in physics score when I study the electronics	argument
4822	But I constantly achieve 100 score when I study other part of the physics	argument
4823	And if I cannot attend the classes until I pass the exam of electronics, I could not pass the entire part of physics, and I will fail the exam over and over again	argument
4824	Luckily, in our university, you can attend the classes regardless of the score you reach	argument
4825	And I can study physics without consideration of my electronics	argument
4826	And at last, I took the electronics again and pass the exam	argument
4827	the university student may don't reach a high if the university allow student to participate in the class no matter whether they pass the test or not	argument
4828	the benefit of free to access to the classes eclipse the issue of lower points	argument
4829	if the university take the policy that no one can attend the classes without passing exam, students are highly likely to leave uncultivated	argument
4830	If one fail most of the exam, it means that he or she cannot participate in most of the classes	argument
4831	And the students will have nothing to do in the campus	argument
4832	he or she will play online games days and nights	argument
4833	The academic achievement will decline	argument
4834	this student will become a loser in the world	argument
4835	And all this is due to that the university don't permit them to attend the class	argument
4836	This is not the failure of the university but also the entire education system	argument
4837	Money should spend on facilities in school or update resources, which are beneficial to school rather than just instructors	argument
4838	The professors are essential	argument
4839	the schools are established for students	argument
4840	the most efficient way to improve the education is to guide the students to learn actively	argument
4841	By renewing some facilities in school so students will spend more time at school doing assignment	argument
4842	A comfortable environment can attract people to stay longer	argument
4843	students spend more time on school to make a good circulation of learning	argument
4844	students have a better environment to working on their assignments	argument
4845	the quality of their assignments will improve	argument
4846	the competition between peers enhances and forms a circulation	argument
4847	In my school, the classrooms in my university are old and kind of shabby	argument
4848	I prefer spending money in a coffee shop to staying at school to finish my assignment	argument
4849	It's unpleasant to stay at school	argument
4850	coffee shops are not always quiet, so my classmates and I often finish our work roughly	argument
4851	the school should put more emphasis on students instead of professors	argument
4852	To improve education, spending more money to raise professors' salary is inappropriate	argument
4853	the ultimate purpose is to change, to motivate students to be better	argument
4854	High-salary instructors don't teach students harder because they earn more money	argument
4855	There won't be any effect if school does so	argument
4856	There was news about raising professors' salary in my country	argument
4857	This event provoked a demonstration composing of students mostly	argument
4858	The proposal of the demonstration was eliminating the raising salaries	argument
4859	if the policy of raising salary was supported, the demonstration would not happen	argument
4860	I against providing more money to professors	argument
4861	Students' tuition is not only for the professors but also for their quality of learning at university	argument
4862	pets should be treated like human beings	argument
4863	they listen to us, more than some people will ever do	argument
4864	We can talk to them	argument
4865	When I was 14 years old, my uncle passed away and I felt like everything was no longer important	argument
4866	Talking to my friends was frustrating	argument
4867	none of them have ever felt that way	argument
4868	I was all alone at home for a long time	argument
4869	my dog was near me and it seemed to me that only him could understand my deeply feelings	argument
4870	pets aren't able to speak with us	argument
4871	we can nonetheless count on them	argument
4872	pets are our friends as well as certain human beings are	argument
4873	Similarly to friends, indeed, they are always with us and they are there if we feel alone	argument
4874	nowadays the pet therapy is becoming more popular than before	argument
4875	Researchers have discovered that pets can bring benefits in a huge amount of illnesses	argument
4876	There are dogs who lead blind people around the city	argument
4877	pets are important for depressed people as well	argument
4878	without them they could not go around all alone	argument
4879	their presence make them feel better	argument
4880	there are dogs who are educated in order to find out criminals or to use their sense of smell to find drugs	argument
4881	pets are useful for a variety of things	argument
4882	pets deserve to be treated like family members	argument
4883	they are our friends and they can be useful in many situations	argument
4884	it is necessary for us to be extraordinarily cautious	argument
4885	rough work is intolerable when we want to stay competitive	argument
4886	we need to catch up with the pace of the world	argument
4887	it might not be the most beneficial move to our society	argument
4888	fast pace may be the wise move to correspond with today's world	argument
4889	even when the world operates in fast pace, it still requires accuracy	argument
4890	Even simple issues in our daily life like homework require accuracy	argument
4891	If we rush through the work by taking risk of making mistakes, we are actually making zero effort going through our study roughly only for the purpose of fill in before the deadline	argument
4892	it only fulfills the work itself which is rather worthless	argument
4893	It is our capability of work that we should improve rather than holding the belief in completing it	argument
4894	it may take time to keep up with the others if w need to review our work multiple times	argument
4895	with consistent work soon enough we'll be able to bring up our speed in completion of work	argument
4896	We soon will be out of the picture even when we kept up with the pace	argument
4897	when the problem reveals itself we'll have to go back and fix the mistakes we have made	argument
4898	This might be even more costly and time consuming than a neat completion of work at the start	argument
4899	Even when we managed to keep up with the pace by neglecting the details of a project and only aim for a general frame of the project, this will not be something satisfy for the company and clients	argument
4900	other than the importance of accuracy, the world also seeks efficiency, which concludes both minimum time completion and also criterion of quality	argument
4901	A miscalculation of the orbit in launching rocket may lead to a failure of the whole project which might worth trillions of dollars	argument
4902	even when the scientists want to finish off quickly, but they couldn't miss even a single part of the mission since it may trigger loads of problems	argument
4903	Some work cannot tolerate any mistakes at all	argument
4904	in official missions like the work done by NASA, a tiny mistake can be catastrophic	argument
4905	I prefer to live in bigger cities than in small ones	argument
4906	living in a dynamic environment can turn into a very rich experience that sharpens one's personality and open one's eyes on the real world	argument
4907	Life in big cities cities gives one new challenges every day, let it be deciding which restaurant to go to or deciding which company to work for	argument
4908	For me, this lifestyles is very attractive and is considered a huge advantage of big cities compared with the constant, slow paced life styles of small towns	argument
4909	the facilitates and services it contains which support and improve the quality of its inhabitants' lives, hospitals, advanced medical facilities can satisfy one's need of medical safety	argument
4910	Cultural events such as exhibitions and theatre plays can enrich one's and widen his horizons, things which aren't offered by small towns	argument
4911	big cities offer more opportunities for one's career advancements and a more chances of higher income that small towns does	argument
4912	higher income can be the basis of a happier, healthier life	argument
4913	economic power of a country is driven by it's big cities and the majority of wealth and finance is centered and controlled in big cities	argument
4914	I would love to spend some days in countryside to recharge my soul and relieve myself from daily stress	argument
4915	What government should take into consideration at the first place should not be historic and traditional building preservation but new building construction	argument
4916	new building construction hold the right to gain more money from government	argument
4917	If the price of housing grows continuously, a comfortable place to live in will be a luxury to the middle class and the low class	argument
4918	ordinary people, especially the younger generation, will fall into a certain pattern - work, pay bills for housing, work; and I am sure that it will increase people's dissatisfaction of the government	argument
4919	when they are working, the fair of losing their accommodation always lingers, which will limit their efficiency	argument
4920	government should spend money on people to rescue them from this	argument
4921	only a government of the people, by the people, for the people will finally last; people's cohesiveness will be promoted	argument
4922	Building more accommodating constructions meets people's basic need	argument
4923	People cannot live a harmonious life if citizens do not have a decent place to live in	argument
4924	new building construction deserves more governmental investment	argument
4925	it requires far more resource compare to old building preservation	argument
4926	Build a new building has following prerequisites, land that has been sold by the government via formal procedures, a reliable construction company and tremendous amount of labor	argument
4927	hundreds of problems would occur during the construction	argument
4928	only government can cope with it by utilizing its enormous resource like dollars and effectiveness	argument
4929	experience makes us more skilled, improves our decision making and makes us more compatible for life	argument
4930	those challenges of their initial life teach them important survival lessons which help them for whole life	argument
4931	Every day comes with new challenges for them like walking	argument
4932	when they tried to learn walking, they stumble and hurt themselves many times	argument
4933	they slowly tune their technique and learned to walk	argument
4934	No known scientist has success in first attempt	argument
4935	Scientists try and test many specimens before they get they want	argument
4936	Thomas Edison tested around 10000 bulbs before inventing Light bulb	argument
4937	all the initial experiments would be difficult and frustrating for him but he searched for more options and learnt new findings with each experiment even when he was failing in his attempts and finally found break through	argument
4938	All inventions and experiments are based on many unfortunate observations	argument
4939	first time I was away from parent and staying with people I had not known	argument
4940	I had felt very fragile and emotionally distracted, but then slowly I started adjusting with roommates and built connection with them	argument
4941	I also became more casual and social with others, this experience increased my communication skill and social speaking skills	argument
4942	When I moved to college hostel after school, first few days were very unsettling for me	argument
4943	We might be facing a toughest time of life at the time, but when we think back about those moments later in life, we feel more confident about our decisions and about ourselves	argument
4944	Our difficult experiences also make us robust and strong unknowingly	argument
4945	every experience in life whether it is good or bad always gives us something to learn and keep for life	argument
4946	Good experiences give us good memories and bad ones teach us lessons for life	argument
4947	no additional payment should be charged on them	argument
4948	charging drivers for another fee for this could be unreasonable and irrational	argument
4949	"""rush hours"" are usually not the direct consequence of drivers"	argument
4950	charging them extra fee might seems to be out of the jurisdiction	argument
4951	Capitalism enfranchised people's right to own properties, and consequently, their rights to use them	argument
4952	Driving cars during the rush hours might is bound to polluting cities's environment, but laws protect drivers to do so	argument
4953	traffic jam is a natural phenomenon that nobody is able to shun or ban	argument
4954	it is out of drivers' control	argument
4955	Wars are notorious, but you can't blame the soldiers who are justing fight for their countries	argument
4956	Charging drivers one more fee makes no sense and is ridiculous	argument
4957	Buying a car spends hundreds of thousand; paying for all sorts of fee takes another several-these are all ready too much for most of the families to bear	argument
4958	charging them too much fee adds a lot to their burden and is actually jeopardizing their rights	argument
4959	Majority of the families buy cars simply for a safer and easier conveyance	argument
4960	Sometimes traffic jam occur only due to the malfunction of a traffic light, or unreasonable organization of roadways	argument
4961	the one who should be charged for a fine is the city planner, not drivers	argument
4962	charging drivers fees regardless of the causes of the problems could be ridiculous and even unlawful	argument
4963	Rather than passively forcing drivers to pay another fee, government should instead, be more active on advocating the use of more efficient and environmental-friendly energy or planning out more reasonable and convenient layout that allow people to reach their destinations with less oil	argument
4964	parents should encourage students to take the part-time job	argument
4965	it is better for parents to encourage them to take part-time jobs	argument
4966	taking the part-time job can let students experience the real adult life and know more about it	argument
4967	most people they contact with are also students	argument
4968	they can teach students many things about adult life	argument
4969	there are a few opportunities for students to know how to live adult life in the university	argument
4970	when students do part-time jobs, they can work with many kinds of people, and most of whom are adults	argument
4971	My friend Lisa, who is doing part-time job now, tells me that it is fabulous to take it	argument
4972	Through part-time job, she makes friends with different kinds of people and they let her know the different aspects of adult life	argument
4973	Lisa thought in adult life, work is the core; but after she knows these friends, she changes her mind that the true core for the adult life is responsibility but not work	argument
4974	thanks to the information her new friends has provided; now she is more confidence about her future adult life	argument
4975	we do not experience it	argument
4976	it is very difficult for us to really know how tense the adult life can be	argument
4977	we need part-time job to teach us how hard the real adult life can be	argument
4978	some questionnaires indicate that if students have taken part-time jobs, they will make the best use of their time to prepare their future and more importantly; they will not expect too much for their future than students who have not taken the part-time job	argument
4979	the part-time job can make people understand future life better	argument
4980	parents always tell students that the adult life is much tenser than school life	argument
4981	the part-time job will effect student' study	argument
4982	most students will do the part-time job in their holiday	argument
4983	it will not effect on their study	argument
4984	Compared with playing computers every day, doing part-time jobs is the best choice for students to spend their holiday	argument
4985	type of temper and advantages of individual work are the most persuasive arguments in favor of studying alone	argument
4986	my productivity boosts when style of work is appropriate with my type of temper	argument
4987	Being by nature introvert, I have to spend much time and efforts on adjusting to surroundings and especially new people	argument
4988	Once, when I was working on presentation with strangers, I sat aside and so prepared more than half of work myself instead of making attempts to get acquainted with unknown people	argument
4989	I must not divide tasks and duties between team members, share responsibility and benefits, and spend time on teambuilding	argument
4990	These advantages are especially important in situations of shortage of time	argument
4991	About a year ago I was lucky to become a participant of student brainstorming game	argument
4992	"To my rivals' surprise, being the only member of my own ""team"" I gained a victory"	argument
4993	working alone allows me to avoid spending time and efforts on many things that are an integral part of teamwork	argument
4994	I would prefer to have my own job	argument
4995	By having my own business, I can manage my own time	argument
4996	could work whenever I want, or I do not need to give reasons to my boss for a delay	argument
4997	I can arrange time to travel when I would like	argument
4998	I can work long hours for earning more money	argument
4999	the most important reason for me to be self-employed is the sense of free	argument
5000	time is the more valuable thing, which I have in my life	argument
5001	I never have been rich in my life	argument
5002	If I work for other people, I have to give my ideas to employers cheaply	argument
5003	my salary is not dramatically changed	argument
5004	I can earn more money based on my creativity and personal ideas	argument
5005	earning money is the fundamental reason that why people work	argument
5006	The amount of money is always the most important criterion for everyone to choose a job	argument
5007	many people are not eager to work for themselves	argument
5008	I would like to run my own business to control my own time, and to earn more money based on my noble ideas	argument
5009	The historic buildings show the history of our ancestors	argument
5010	they can develop tourism industries by attracting tourists	argument
5011	we should preserve historic buildings in the city	argument
5012	They can benefit us financially by developing other industries	argument
5013	they are the symbols of our nations, which can show the historical culture of our previous ancestors	argument
5014	Historic buildings answer many questions, which are mysterious about our previous ancestors; thereby no one can determine the price of the historic buildings	argument
5015	They show the history of nations and previous generations who lived in the city	argument
5016	They show the lifestyle of people who lived in thousands of years ago	argument
5017	They show us how they survive, or how they defend themselves etc	argument
5018	By investigating about their structures, we can understand how much they knew about the architecture of building	argument
5019	historic buildings are important treasures, which provide an area to learn valuable lessons	argument
5020	It is a valuable opportunities for any city having historic buildings to show them to new visitors	argument
5021	It is interesting for most people to know about the way people live in thousands years ago	argument
5022	Another advantage of historic buildings is their capabilities to attract more tourists to the city	argument
5023	Historic building can develop other industries such as restaurants or other food industries and handicrafts shops and so on	argument
5024	It is important for any city to replace old buildings with new ones, but these revolutions should not include historic buildings	argument
5025	no one else is better than our parents in terms of teachers	argument
5026	when we grow bigger, they teach us many fairy tales and several important ethic lessons that affect us till the end of our lives	argument
5027	As we were born, parents taught us from the very little things such as how to smile, how to walk to the ordinary routines such as eating	argument
5028	parents are our teachers from the very early time in our life	argument
5029	we will never forget what our parents have taught us	argument
5030	we use it every day	argument
5031	I believe I will never forget what my parents told me about how to be grateful to other people who help me	argument
5032	at school we study bigger things about sciences and languages, but after school we learn from our parents	argument
5033	we spend most of our time at home with our families than it at school	argument
5034	when we leave school, maybe we will forget parts of the lessons we learn at school if we do not experience them in life	argument
5035	even when we grow older, get married and then have our own families with spouses and children, parents always keep watching us and help us to realize which is right and which is wrong in life	argument
5036	parents love their sons or daughters unconditionally	argument
5037	my older brother has got married and lived independently for two years but when he faces difficulties in his work or his life, he comes back to meet our parents and ask for advice	argument
5038	parents are our best teachers	argument
5039	the same task give us opportunities to be an expert	argument
5040	different types of tasks endow more colors to our life	argument
5041	great achievement needs someone keen on one task for long time	argument
5042	"when it comes to ""happier"", different type of jobs can be responsible factor"	argument
5043	It allows us to achieve more	argument
5044	As a authoritative dentist in my province, my mother has worked for 25 years	argument
5045	Gandhi devoted his whole life to fight against British-ruled government and inspire movements for civil rights in India, finally he became the father of the nation	argument
5046	Workers, who work for an ordinary company or industry, will be sick of same tasks day by day	argument
5047	Changing the type of work will be fresh and elicit their potential to adapt a new environment, which, according to psychology theories, makes workers relaxed and happier	argument
5048	Doing different tasks makes employees and employers much happier	argument
5049	consider every workers have ability to do several kinds of work, employers will be satisfied by the generating benefits	argument
5050	They both will be happy	argument
5051	the change of job, not the same task day by day	argument
5052	they can be familiar with their job	argument
5053	changing of job is what serve to their happier	argument
5054	As an engineering researcher, I will surely be disappointed for failure, and exited for new challenges	argument
5055	New challenges from different tasks amounts far more than more works, it also means through dealing with it, I will obtain more knowledge and experience	argument
5056	As the saying of a Chinese writer, the color of life is rooted not in Japanese cherry blossom or Canadian maple leaf, but rather there always exists new things and challenge	argument
5057	doing same task day and night just server to increase our psychological burden, connecting with different types of job is capable give us more colors to our life	argument
5058	Different types of tasks during workday brings more challenges, making life colorful	argument
5059	Just like a song, if I did not have challenge, life would be blue	argument
5060	the excellent knowledge of this job will be more significant	argument
5061	there is only one thing would be beneficial to company, and there is only one way to be an outstanding worker, that is possessing excellent knowledge of this job	argument
5062	we can use the ability of adapting oneself in a new environment	argument
5063	the excellent knowledge will be of more importance	argument
5064	it can not only benefit our employers, but also ourselves will be rewarded	argument
5065	This ability is helpful in communicating with other workmates, cooperating with other workers needs this ability, too	argument
5066	working alone is a longer-term job than communicating	argument
5067	the excellent knowledge of this job will be benefit till one leave	argument
5068	the ability to adapt oneself to the new environment has been proven to be part of job	argument
5069	the ability of adapting oneself to a new environment may be necessary for a fresh worker	argument
5070	The core and most profitable technology of an IT company is invented by a worker with excellent computer knowledge, not a worker with outstanding communicating skill	argument
5071	The high reputation and popularity of a company is earned by some brilliant workers in public relation department with excellent skill to propagate this company	argument
5072	The company will benefit from every worker of excellent knowledge	argument
5073	the company will earn more money and reputation from these workers with excellent knowledge	argument
5074	Through our whole study life, undergraduate and graduate, we keep learning with the purpose of exerting these knowledge and experience on our job, just like an old Chinese scholar said, the essence of study is utilizing it	argument
5075	After we get a job, the destination of we keep accumulating and collecting knowledge is rooted not in fawn on our manager with the ability to adapt this kind of business culture, but in making us excellent and totally master this job	argument
5076	we will be rewarded with pride	argument
5077	we can obtain reward from out excellent knowledge	argument
5078	Employees will obtain reward from hard-work pursuing excellent knowledge	argument
5079	computers have an important and inevitable role in economic, business, and other part of societies	argument
5080	they make the way of living easier by doing our routine duties	argument
5081	advantages of computers outweigh disadvantages	argument
5082	People benefit more from coming computers into their lives	argument
5083	computers can do most difficult tasks which leads to make life easier	argument
5084	by using computers in many industries human's role has been reduced	argument
5085	Nowadays, computer can control and perform some routine activities in industries, which were early done by human	argument
5086	Many industries use computers to command to robots in order to do many regular tasks, which were carried out by human early	argument
5087	many processes of production of cars are carrying out by robots, which are controlled by computers	argument
5088	car companies use computers to simulate and analyze car accident by computers	argument
5089	Despite many advantages, by coming computers many jobs has been vanished	argument
5090	A large number of industries fire many forces because of doing their works by new technologies and computers	argument
5091	Computers have opened up a network connection among people	argument
5092	This technology makes easier for people to send and receive personal message	argument
5093	Teenagers and adolescents spend free time in front of computers	argument
5094	People can use computers to extract their essential information easily	argument
5095	excessive use of computers has brought many difficulties	argument
5096	The results show that teenagers who are addicted to computer games show more violent and stressful behaviors	argument
5097	People who have type by computers may suffer from such disease related to knees	argument
5098	Computers have an important role in social and personal life	argument
5099	It seems to me that students should start learning that as they start school	argument
5100	Learning that not only help them to improve their minds and memories, but can extend their visions about the other countries	argument
5101	children should start learning a foreign language in the beginning of the education	argument
5102	it is easy to distinguish between a child having two languages and a child having just his native language while comparing their ability to communicate, understanding other studies, etc	argument
5103	They can easily understand the language structure and memorize the vocabularies	argument
5104	the ability of Learning in the childhood period is more powerful than other periods of life	argument
5105	students in the beginning of their education can learn faster and easier in compare to a young one to understand a foreign language	argument
5106	the persistence of learning a knowledge in the childhood is more than other period of lives	argument
5107	this time is the best time to learn any language	argument
5108	They would be able to understand other cultures and costumes	argument
5109	It can give them a sense of power to communicate better with peers in other parts of the World	argument
5110	Having knowledge about other countries and their languages lead to extend the child's vision	argument
5111	they would be able to develop their personalities and sense of reliance	argument
5112	Learning a foreign language helps students tremendously to comprehend what happens in the around World	argument
5113	boys and girls should study together	argument
5114	they have a chance to know each other and learn how to behave with an opposite sex	argument
5115	By attending to the same school, students can learn how to view the opposite gender in classes as a friend or a classmate	argument
5116	a boy would know how to speak with a girl in every situation and vice versa	argument
5117	They would know how to ask her in order to cooperate with his study, how communicate with girls in a group, etc	argument
5118	when they study together and help each other, they exercise the the real life as they age	argument
5119	attending both girls and boys in a same school cause many disadvantages for them	argument
5120	their thoughts deviate from the studies	argument
5121	outdoors relationships may expand and it may accompany with sexual relationship	argument
5122	School is a small society for students, which prepares them for the future life	argument
5123	they will study increasingly	argument
5124	Boys and girls will try to show their capabilities and abilities in the class	argument
5125	Boys do not like to seem weak in front of girls and vice versa	argument
5126	the productivity of the class will be increased	argument
5127	attending in the school having boys and girls might be beneficial for both to increase their motivation to study better	argument
5128	attending boys and girls in a same school would bring many advantages	argument
5129	Taking part in the study groups would increase student's motivation to study more	argument
5130	they would be able to know the opposite gender, which help them to be prepared for the adult life where they almost will live or work together	argument
